2021-02-05 15:34:11 INFO  SparkContext:54 - Running Spark version 2.2.3
2021-02-05 15:48:51 INFO  BlockManagerInfo:54 - Added broadcast_0_piece0 in memory on ubuntu.internal.cloudapp.net:32995 (size: 22.9 KB, free: 884.7 MB)
2021-02-05 15:48:51 INFO  SparkContext:54 - Created broadcast 0 from textFile at Main.scala:8
2021-02-05 15:48:51 INFO  FileInputFormat:249 - Total input paths to process : 1
2021-02-05 15:48:51 INFO  SparkContext:54 - Starting job: collect at Main.scala:64
2021-02-05 15:48:51 INFO  DAGScheduler:54 - Got job 0 (collect at Main.scala:64) with 1 output partitions
2021-02-05 15:48:51 INFO  DAGScheduler:54 - Final stage: ResultStage 0 (collect at Main.scala:64)
2021-02-05 15:48:51 INFO  DAGScheduler:54 - Parents of final stage: List()
2021-02-05 15:48:51 INFO  DAGScheduler:54 - Missing parents: List()
2021-02-05 15:48:51 INFO  DAGScheduler:54 - Submitting ResultStage 0 (MapPartitionsRDD[2] at mapPartitions at com.yavuzozguven.MaRe.scala:68), which has no missing parents
2021-02-05 15:48:51 INFO  MemoryStore:54 - Block broadcast_1 stored as values in memory (estimated size 3.9 KB, free 884.4 MB)
2021-02-05 15:48:51 INFO  MemoryStore:54 - Block broadcast_1_piece0 stored as bytes in memory (estimated size 2.3 KB, free 884.4 MB)
2021-02-05 15:48:51 INFO  BlockManagerInfo:54 - Added broadcast_1_piece0 in memory on ubuntu.internal.cloudapp.net:32995 (size: 2.3 KB, free: 884.7 MB)
2021-02-05 15:48:51 INFO  SparkContext:54 - Created broadcast 1 from broadcast at DAGScheduler.scala:1039
2021-02-05 15:48:51 INFO  DAGScheduler:54 - Submitting 1 missing tasks from ResultStage 0 (MapPartitionsRDD[2] at mapPartitions at com.yavuzozguven.MaRe.scala:68) (first 15 tasks are for partitions Vector(0))
2021-02-05 15:48:51 INFO  TaskSchedulerImpl:54 - Adding task set 0.0 with 1 tasks
2021-02-05 15:48:51 INFO  TaskSetManager:54 - Starting task 0.0 in stage 0.0 (TID 0, localhost, executor driver, partition 0, PROCESS_LOCAL, 7898 bytes)
2021-02-05 15:48:51 INFO  Executor:54 - Running task 0.0 in stage 0.0 (TID 0)
2021-02-05 15:48:51 INFO  HadoopRDD:54 - Input split: file:/home/yavuzozguven/Desktop/com.yavuzozguven.MaRe/players_20.csv:0+8945067
2021-02-05 15:48:54 INFO  DockerHelper$:103 - Running container 'ee4206c541ee26fab13b5b9fbbcce405cee89534da68d0e83c55db3602b8383f' (image: 'anomaly:latest', command: 'java -jar project.jar > count.txt'
2021-02-05 15:48:57 INFO  DockerHelper$:33 - STDERR: WARNING: An illegal reflective access operation has occurred
WARNING: Illegal reflective access by org.apache.spark.unsafe.Platform (file:/project.jar) to constructor java.nio.DirectByteBuffer(long,int)
WARNING: Please consider reporting this to the maintainers of org.apache.spark.unsafe.Platform
WARNING: Use --illegal-access=warn to enable warnings of further illegal reflective access operations
WARNING: All illegal access operations will be denied in a future release
2021-02-05 15:48:57 INFO  DockerHelper$:33 - STDERR: Using Spark's default log4j profile: org/apache/spark/log4j-defaults.properties
2021-02-05 15:48:57 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:57 INFO SparkContext: Running Spark version 3.1.0
2021-02-05 15:48:57 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:57 WARN NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
2021-02-05 15:48:57 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:57 INFO ResourceUtils: ==============================================================
2021-02-05 15:48:57 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:57 INFO ResourceUtils: No custom resources configured for spark.driver.
2021-02-05 15:48:57 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:57 INFO ResourceUtils: ==============================================================
2021-02-05 15:48:57 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:57 INFO SparkContext: Submitted application: Predict
2021-02-05 15:48:57 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:57 INFO ResourceProfile: Default ResourceProfile created, executor resources: Map(cores -> name: cores, amount: 1, script: , vendor: , memory -> name: memory, amount: 1024, script: , vendor: , offHeap -> name: offHeap, amount: 0, script: , vendor: ), task resources: Map(cpus -> name: cpus, amount: 1.0)
2021-02-05 15:48:58 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:58 INFO ResourceProfile: Limiting resource is cpu
21/02/05 15:48:58 INFO ResourceProfileManager: Added ResourceProfile id: 0
2021-02-05 15:48:58 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:58 INFO SecurityManager: Changing view acls to: root
2021-02-05 15:48:58 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:58 INFO SecurityManager: Changing modify acls to: root
2021-02-05 15:48:58 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:58 INFO SecurityManager: Changing view acls groups to:
2021-02-05 15:48:58 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:58 INFO SecurityManager: Changing modify acls groups to:
2021-02-05 15:48:58 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:58 INFO SecurityManager: SecurityManager: authentication disabled; ui acls disabled; users  with view permissions: Set(root); groups with view permissions: Set(); users  with modify permissions: Set(root); groups with modify permissions: Set()
2021-02-05 15:48:58 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:58 INFO Utils: Successfully started service 'sparkDriver' on port 37185.
2021-02-05 15:48:58 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:58 INFO SparkEnv: Registering MapOutputTracker
2021-02-05 15:48:58 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:58 INFO SparkEnv: Registering BlockManagerMaster
2021-02-05 15:48:58 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:58 INFO BlockManagerMasterEndpoint: Using org.apache.spark.storage.DefaultTopologyMapper for getting topology information
2021-02-05 15:48:58 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:58 INFO BlockManagerMasterEndpoint: BlockManagerMasterEndpoint up
2021-02-05 15:48:58 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:58 INFO SparkEnv: Registering BlockManagerMasterHeartbeat
2021-02-05 15:48:58 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:58 INFO DiskBlockManager: Created local directory at /tmp/blockmgr-d096fbaa-447a-4c54-9c82-d7567fc40232
2021-02-05 15:48:58 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:58 INFO MemoryStore: MemoryStore started with capacity 1017.6 MiB
2021-02-05 15:48:58 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:58 INFO SparkEnv: Registering OutputCommitCoordinator
2021-02-05 15:48:59 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:59 INFO Utils: Successfully started service 'SparkUI' on port 4040.
2021-02-05 15:48:59 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:59 INFO SparkUI: Bound SparkUI to 0.0.0.0, and started at http://ee4206c541ee:4040
2021-02-05 15:48:59 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:59 INFO Executor: Starting executor ID driver on host ee4206c541ee
2021-02-05 15:48:59 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:59 INFO Utils: Successfully started service 'org.apache.spark.network.netty.NettyBlockTransferService' on port 40905.
2021-02-05 15:48:59 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:59 INFO NettyBlockTransferService: Server created on ee4206c541ee:40905
2021-02-05 15:48:59 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:59 INFO BlockManager: Using org.apache.spark.storage.RandomBlockReplicationPolicy for block replication policy
2021-02-05 15:48:59 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:59 INFO BlockManagerMaster: Registering BlockManager BlockManagerId(driver, ee4206c541ee, 40905, None)
2021-02-05 15:48:59 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:59 INFO BlockManagerMasterEndpoint: Registering block manager ee4206c541ee:40905 with 1017.6 MiB RAM, BlockManagerId(driver, ee4206c541ee, 40905, None)
2021-02-05 15:48:59 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:59 INFO BlockManagerMaster: Registered BlockManager BlockManagerId(driver, ee4206c541ee, 40905, None)
2021-02-05 15:48:59 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:48:59 INFO BlockManager: Initialized BlockManager: BlockManagerId(driver, ee4206c541ee, 40905, None)
2021-02-05 15:49:00 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:00 INFO ConnectionPool: [[id: 0x80cd5c05, L:/172.17.0.2:42464 - R:40.114.67.6/40.114.67.6:6650]] Connected to server
2021-02-05 15:49:00 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:00 INFO ConsumerStatsRecorderImpl: Starting Pulsar consumer status recorder with config: {
  "topicNames" : [ "test-first" ],
  "topicsPattern" : null,
  "subscriptionName" : "subscription",
  "subscriptionType" : "Exclusive",
  "subscriptionMode" : "Durable",
  "receiverQueueSize" : 1000,
  "acknowledgementsGroupTimeMicros" : 100000,
  "negativeAckRedeliveryDelayMicros" : 60000000,
  "maxTotalReceiverQueueSizeAcrossPartitions" : 50000,
  "consumerName" : null,
  "ackTimeoutMillis" : 0,
  "tickDurationMillis" : 1000,
  "priorityLevel" : 0,
  "maxPendingChuckedMessage" : 10,
  "autoAckOldestChunkedMessageOnQueueFull" : false,
  "expireTimeOfIncompleteChunkedMessageMillis" : 60000,
  "cryptoFailureAction" : "FAIL",
  "properties" : { },
  "readCompacted" : false,
  "subscriptionInitialPosition" : "Latest",
  "patternAutoDiscoveryPeriod" : 60,
  "regexSubscriptionMode" : "PersistentOnly",
  "deadLetterPolicy" : null,
  "retryEnable" : false,
  "autoUpdatePartitions" : true,
  "autoUpdatePartitionsIntervalSeconds" : 60,
  "replicateSubscriptionState" : false,
  "resetIncludeHead" : false,
  "keySharedPolicy" : null,
  "batchIndexAckEnabled" : false
}
2021-02-05 15:49:00 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:00 INFO ConsumerStatsRecorderImpl: Pulsar client config: {
  "serviceUrl" : "pulsar://40.114.67.6:6650",
  "authPluginClassName" : null,
  "operationTimeoutMs" : 30000,
  "statsIntervalSeconds" : 60,
  "numIoThreads" : 1,
  "numListenerThreads" : 1,
  "connectionsPerBroker" : 1,
  "useTcpNoDelay" : true,
  "useTls" : false,
  "tlsTrustCertsFilePath" : "",
  "tlsAllowInsecureConnection" : false,
  "tlsHostnameVerificationEnable" : false,
  "concurrentLookupRequest" : 5000,
  "maxLookupRequest" : 50000,
  "maxLookupRedirects" : 20,
  "maxNumberOfRejectedRequestPerConnection" : 50,
  "keepAliveIntervalSeconds" : 30,
  "connectionTimeoutMs" : 10000,
  "requestTimeoutMs" : 60000,
  "initialBackoffIntervalNanos" : 100000000,
  "maxBackoffIntervalNanos" : 60000000000,
  "listenerName" : null,
  "useKeyStoreTls" : false,
  "sslProvider" : null,
  "tlsTrustStoreType" : "JKS",
  "tlsTrustStorePath" : null,
  "tlsTrustStorePassword" : null,
  "tlsCiphers" : [ ],
  "tlsProtocols" : [ ],
  "proxyServiceUrl" : null,
  "proxyProtocol" : null
}
2021-02-05 15:49:00 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:00 INFO ConnectionPool: [[id: 0x05fc138a, L:/172.17.0.2:42466 - R:40.114.67.6/40.114.67.6:6650]] Connected to server
2021-02-05 15:49:00 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:00 INFO ClientCnx: [id: 0x05fc138a, L:/172.17.0.2:42466 - R:40.114.67.6/40.114.67.6:6650] Connected through proxy to target broker at 0.0.0.0:6650
2021-02-05 15:49:00 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:00 INFO ConsumerImpl: [test-first][subscription] Subscribing to topic on cnx [id: 0x05fc138a, L:/172.17.0.2:42466 - R:40.114.67.6/40.114.67.6:6650]
2021-02-05 15:49:00 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:00 INFO ConsumerImpl: [test-first][subscription] Subscribed to topic on 40.114.67.6/40.114.67.6:6650 -- consumer: 0
2021-02-05 15:49:00 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:00 INFO IsolationForestModelReadWrite: Loading IsolationForestModel metadata from path model/metadata
2021-02-05 15:49:01 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:01 INFO MemoryStore: Block broadcast_0 stored as values in memory (estimated size 175.9 KiB, free 1017.4 MiB)
2021-02-05 15:49:01 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:01 INFO MemoryStore: Block broadcast_0_piece0 stored as bytes in memory (estimated size 27.1 KiB, free 1017.4 MiB)
2021-02-05 15:49:01 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:01 INFO BlockManagerInfo: Added broadcast_0_piece0 in memory on ee4206c541ee:40905 (size: 27.1 KiB, free: 1017.6 MiB)
2021-02-05 15:49:01 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:01 INFO SparkContext: Created broadcast 0 from textFile at IsolationForestModelReadWrite.scala:192
2021-02-05 15:49:01 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:01 INFO FileInputFormat: Total input files to process : 1
2021-02-05 15:49:01 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:01 INFO SparkContext: Starting job: first at IsolationForestModelReadWrite.scala:192
2021-02-05 15:49:01 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:01 INFO DAGScheduler: Got job 0 (first at IsolationForestModelReadWrite.scala:192) with 1 output partitions
2021-02-05 15:49:01 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:01 INFO DAGScheduler: Final stage: ResultStage 0 (first at IsolationForestModelReadWrite.scala:192)
2021-02-05 15:49:01 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:01 INFO DAGScheduler: Parents of final stage: List()
2021-02-05 15:49:01 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:01 INFO DAGScheduler: Missing parents: List()
2021-02-05 15:49:01 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:01 INFO DAGScheduler: Submitting ResultStage 0 (model/metadata MapPartitionsRDD[1] at textFile at IsolationForestModelReadWrite.scala:192), which has no missing parents
2021-02-05 15:49:02 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:02 INFO MemoryStore: Block broadcast_1 stored as values in memory (estimated size 4.1 KiB, free 1017.4 MiB)
2021-02-05 15:49:02 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:02 INFO MemoryStore: Block broadcast_1_piece0 stored as bytes in memory (estimated size 2.4 KiB, free 1017.4 MiB)
2021-02-05 15:49:02 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:02 INFO BlockManagerInfo: Added broadcast_1_piece0 in memory on ee4206c541ee:40905 (size: 2.4 KiB, free: 1017.6 MiB)
2021-02-05 15:49:02 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:02 INFO SparkContext: Created broadcast 1 from broadcast at DAGScheduler.scala:1383
2021-02-05 15:49:02 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:02 INFO DAGScheduler: Submitting 1 missing tasks from ResultStage 0 (model/metadata MapPartitionsRDD[1] at textFile at IsolationForestModelReadWrite.scala:192) (first 15 tasks are for partitions Vector(0))
2021-02-05 15:49:02 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:02 INFO TaskSchedulerImpl: Adding task set 0.0 with 1 tasks resource profile 0
2021-02-05 15:49:02 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:02 INFO TaskSetManager: Starting task 0.0 in stage 0.0 (TID 0) (ee4206c541ee, executor driver, partition 0, PROCESS_LOCAL, 7372 bytes) taskResourceAssignments Map()
2021-02-05 15:49:02 INFO  DockerHelper$:33 - STDERR: 21/02/05 15:49:02 INFO Executor: Running task 0.0 in stage 0.0 (TID 0)
